workspace,slug,name,language,project,is_active,updated_on,created_on,has_pipeline,open_prs,merged_30d
madmobile,mad-services-aptos,mad-services-aptos,java,core-services,True,2026-03-26T12:34:01.836818+00:00,2023-06-21T20:51:36.909991+00:00,,,
madmobile,cake-pos-proto,cake-pos-proto,unknown,core-services,True,2026-02-18T09:33:41.868517+00:00,2023-06-28T13:15:08.523176+00:00,,,
madmobile,cake-pos-orders,cake-pos-orders,unknown,core-services,True,2026-02-19T02:09:38.638156+00:00,2023-06-29T16:58:10.423247+00:00,,,
madmobile,mmpaymentkit,MMPaymentKit,unknown,Payments,True,2026-01-21T17:19:26.533846+00:00,2023-06-30T19:50:06.125975+00:00,,,
madmobile,cake-pos-proto-shell,cake-pos-proto-shell,unknown,Cake,True,2026-02-19T19:13:13.096789+00:00,2023-07-05T19:53:22.135582+00:00,,,
madmobile,pos-host-client-storeservice,pos-host-client-storeservice,c#,MenuPad POS Hosts,False,2024-11-07T17:49:10.568938+00:00,2023-07-10T13:10:47.673638+00:00,,,
madmobile,s3-adapter-service,s3-adapter-service,nodejs,core-services,True,2026-02-12T23:01:03.643827+00:00,2023-07-12T19:34:19.178585+00:00,,,
madmobile,madmobile-node-soap,madmobile-node-soap,unknown,Concierge,False,2025-03-04T19:47:32.556555+00:00,2023-07-12T20:45:15.741567+00:00,,,
madmobile,jwt-service_build-testing,jwt-service_build-testing,unknown,Payments,True,2026-02-20T05:10:54.822631+00:00,2023-07-13T19:14:03.999260+00:00,,,
madmobile,ops_packer,ops_packer,unknown,Payments,False,2023-07-21T17:57:52.053740+00:00,2023-07-18T16:46:29.940873+00:00,,,
madmobile,test-pipeline,test-pipeline,unknown,Payments,False,2023-07-18T18:58:24.123760+00:00,2023-07-18T18:09:14.692536+00:00,,,
madmobile,docker-containers,docker-containers,unknown,Payments,False,2023-08-10T16:48:25.360498+00:00,2023-07-20T22:19:35.567129+00:00,,,
madmobile,demo-backend-squares,demo-backend-squares,nodejs,madcloud-core,False,2023-08-23T19:44:06.521192+00:00,2023-07-24T14:02:09.664534+00:00,,,
madmobile,runtime,runtime,unknown,madcloud-core,False,2023-07-24T18:42:32.934026+00:00,2023-07-24T18:42:30.764502+00:00,,,
madmobile,demo-squares-ui,demo-squares-ui,unknown,madcloud-core,False,2023-07-25T18:08:43.224267+00:00,2023-07-24T18:51:36.795782+00:00,,,
madmobile,event-storage-service,event-storage-service,typescript,Payments,True,2026-02-19T19:25:13.261252+00:00,2023-07-27T16:12:47.376768+00:00,,,
madmobile,mm-ai-common,mm-ai-common,unknown,Connected Commerce,False,2023-07-28T13:08:42.973019+00:00,2023-07-28T12:58:48.582449+00:00,,,
madmobile,ab-test-1,ab-test-1,unknown,core-services,True,2026-02-18T21:51:55.025795+00:00,2023-07-31T15:44:51.784768+00:00,,,
madmobile,ab-test-2,ab-test-2,unknown,core-services,True,2026-02-18T09:49:20.053184+00:00,2023-07-31T15:57:08.099852+00:00,,,
madmobile,ab-test-3,ab-test-3,unknown,core-services,True,2026-02-19T00:09:47.029389+00:00,2023-07-31T16:04:53.849425+00:00,,,
madmobile,paymentdocs-typescript-formatter,paymentdocs-typescript-formatter,typescript,Payments,True,2026-02-13T01:57:39.617351+00:00,2023-07-31T17:25:42.731107+00:00,,,
madmobile,cake-loyalty-microsite,cake-loyalty-microsite,unknown,core-services,True,2026-02-17T19:46:06.115520+00:00,2023-08-02T15:15:43.558613+00:00,,,
madmobile,capacitor-plugin-multi-screen,capacitor-plugin-multi-screen,unknown,App Platform,True,2026-02-18T23:03:02.347510+00:00,2023-08-03T19:32:27.143941+00:00,,,
madmobile,mm-ai-sentence-transformers,mm-ai-sentence-transformers,unknown,mm-ai,False,2023-08-10T17:52:42.852382+00:00,2023-08-10T17:52:40.556907+00:00,,,
madmobile,capacitor-plugin-epson-epos,capacitor-plugin-epson-epos,unknown,App Platform,True,2026-02-18T18:40:06.188296+00:00,2023-08-11T20:33:41.072046+00:00,,,
madmobile,bedrock-client,bedrock-client,nodejs,mm-ai,False,2023-12-01T14:53:03.595530+00:00,2023-08-14T13:59:06.723561+00:00,,,
madmobile,non-prod-infra,non-prod-infra,unknown,Payments,False,2023-08-15T15:40:19.369923+00:00,2023-08-15T15:40:16.763568+00:00,,,
madmobile,capacitor-community-http,capacitor-community-http,unknown,Concierge,True,2026-02-13T04:25:30.692047+00:00,2023-08-22T19:24:34.886241+00:00,,,
madmobile,aws-setup,aws-setup,unknown,DevOps,True,2026-03-24T17:14:24.450984+00:00,2023-08-23T15:20:47.028463+00:00,,,
madmobile,sample-merchant-cqrs,sample-merchant-cqrs,unknown,Payments,True,2026-02-19T18:28:00.081032+00:00,2023-08-24T18:53:54.933746+00:00,,,
madmobile,xstore7-singapore-rl,xstore7-singapore-rl,unknown,Concierge,False,2023-08-25T19:40:36.013958+00:00,2023-08-25T18:39:21.288370+00:00,,,
madmobile,essential-api-tests,essential-api-tests,unknown,core-services,True,2026-02-13T07:41:44.815067+00:00,2023-08-28T20:05:04.313796+00:00,,,
madmobile,capacitor-plugin-ditto,capacitor-plugin-ditto,unknown,App Platform,False,2023-09-21T21:16:59.496000+00:00,2023-08-30T20:49:11.224013+00:00,,,
madmobile,frosting-ui,frosting-ui,unknown,Payments,False,2023-08-31T01:47:09.989981+00:00,2023-08-31T01:45:40.513827+00:00,,,
madmobile,product-set-generator,product-set-generator,unknown,MiscTools,True,2026-02-20T02:10:18.276511+00:00,2023-09-04T19:26:30.602609+00:00,,,
madmobile,ps-generator,ps-generator,unknown,core-services,True,2026-02-19T18:53:23.953289+00:00,2023-09-04T20:22:53.563543+00:00,,,
madmobile,mm-ai-detoxify,mm-ai-detoxify,unknown,mm-ai,False,2023-09-05T12:42:09.680111+00:00,2023-09-05T12:42:06.699077+00:00,,,
madmobile,mm-ai-notebooks,mm-ai-notebooks,python,mm-ai,False,2023-09-05T23:16:59.727557+00:00,2023-09-05T23:16:59.629092+00:00,,,
madmobile,mm-ai-scripts,mm-ai-scripts,python,mm-ai,False,2023-09-05T23:18:33.959281+00:00,2023-09-05T23:18:33.859016+00:00,,,
madmobile,impl-facuqa,impl-facuqa,unknown,core-services,False,2023-09-11T19:53:25.992441+00:00,2023-09-08T22:17:22.303689+00:00,,,
madmobile,linearb-releases,linearb-releases,unknown,DevOps,True,2026-01-08T17:29:04.520782+00:00,2023-09-18T23:08:43.190602+00:00,,,
madmobile,mm-ai-email-body,mm-ai-email-body,python,mm-ai,True,2026-02-05T01:29:15.775155+00:00,2023-09-19T12:24:20.648982+00:00,,,
madmobile,runtime-api,runtime-api,unknown,core-services,True,2026-02-18T09:20:11.022260+00:00,2023-09-20T12:33:33.863926+00:00,,,
madmobile,testing-pipeline-multistage-build,testing-pipeline-multistage-build,unknown,core-services,True,2026-02-19T19:09:07.586941+00:00,2023-09-20T16:58:22.176135+00:00,,,
madmobile,changesets,changesets,unknown,App Platform,False,2025-08-07T19:51:00.953418+00:00,2023-10-04T19:01:08.735051+00:00,,,
madmobile,facuservice1,facuservice1,unknown,core-services,False,2023-10-09T19:35:50.381202+00:00,2023-10-09T19:11:21.304649+00:00,,,
madmobile,facuservice2,facuservice2,unknown,core-services,False,2023-10-09T20:35:01.311085+00:00,2023-10-09T20:34:57.204516+00:00,,,
madmobile,facuservice3,facuservice3,unknown,core-services,False,2023-10-09T20:35:52.365210+00:00,2023-10-09T20:35:48.577867+00:00,,,
madmobile,facuservice4,facuservice4,unknown,core-services,False,2023-10-09T20:38:53.217521+00:00,2023-10-09T20:38:49.086721+00:00,,,
madmobile,generative-service,generative-service,unknown,core-services,False,2024-03-22T13:53:10.335410+00:00,2023-10-10T10:40:55.065481+00:00,,,
madmobile,babel-plugin-jsx-auto-test-id,babel-plugin-jsx-auto-test-id,unknown,App Platform,True,2026-01-22T07:18:49.284467+00:00,2023-10-12T16:17:16.862128+00:00,,,
madmobile,salesforce-oms-package,salesforce-oms-package,unknown,Concierge Implementations,False,2024-02-23T23:34:39.311774+00:00,2023-10-16T14:35:03.008965+00:00,,,
madmobile,cloud-shared-services,cloud-shared-services,unknown,DevOps,True,2026-04-01T21:24:08.497065+00:00,2023-10-17T16:11:45.184537+00:00,,,
madmobile,sagemaker-data-extractor,sagemaker-data-extractor,unknown,operation-solutions,True,2026-02-13T04:45:42.330467+00:00,2023-10-17T17:47:06.255199+00:00,,,
madmobile,nestjs-salesforce-pubsub,nestjs-salesforce-pubsub,unknown,operation-solutions,True,2026-02-14T02:30:21.145919+00:00,2023-10-17T17:56:31.594736+00:00,,,
madmobile,ops-data-management-services,ops-data-management-services,unknown,operation-solutions,True,2026-03-17T14:11:10.221058+00:00,2023-10-17T17:58:37.736273+00:00,,,
madmobile,nestjs-intacct-client,nestjs-intacct-client,unknown,operation-solutions,False,2023-10-17T18:12:17.299526+00:00,2023-10-17T18:00:37.529238+00:00,,,
madmobile,xstore-17eu-austria-rl,xstore-17eu-austria-rl,unknown,Concierge,False,2023-10-20T14:32:27.154080+00:00,2023-10-18T13:06:14.413276+00:00,,,
madmobile,service-kn-migration,service-kn-migration,unknown,madcloud-core-pocs,False,2023-10-24T12:32:54.439392+00:00,2023-10-23T17:01:15.896665+00:00,,,
madmobile,local-cluster,local-cluster,unknown,core-services,False,2023-12-18T20:19:02.815276+00:00,2023-10-31T15:04:18.350579+00:00,,,
madmobile,knative-service-template,knative-service-template,unknown,madcloud-core-pocs,False,2023-11-07T12:15:08.704528+00:00,2023-11-01T12:48:15.444011+00:00,,,
madmobile,mad-services-xstore-oms-rl,mad-services-xstore-oms-rl,java,Concierge,False,2024-12-16T20:11:35.275561+00:00,2023-11-09T15:58:23.630130+00:00,,,
madmobile,xstore7-china-rl,xstore7-china-rl,unknown,core-services,False,2023-11-17T13:27:38.292779+00:00,2023-11-17T13:21:38.477626+00:00,,,
madmobile,announcement-service,announcement-service,unknown,Cake,True,2026-02-12T14:31:12.112963+00:00,2023-11-28T19:10:31.010416+00:00,,,
madmobile,user-service-hook,user-service-hook,unknown,core-services,True,2026-02-20T05:12:43.574589+00:00,2023-11-30T13:41:29.865958+00:00,,,
madmobile,enterprise-menu-service,enterprise-menu-service,unknown,Domain Services,True,2026-04-01T12:53:45.446538+00:00,2023-12-01T13:57:29.640462+00:00,,,
madmobile,mad-pipelines,mad-pipelines,unknown,DevOps,True,2026-03-20T13:48:52.660163+00:00,2023-12-04T21:59:10.072603+00:00,,,
madmobile,impl-westmarine-curbside,impl-westmarine-curbside,unknown,core-services,True,2026-02-19T18:36:30.432225+00:00,2023-12-05T15:47:52.906302+00:00,,,
madmobile,cake-loyalty-microsite-automation,cake-loyalty-microsite-automation,unknown,Cake,True,2026-03-09T15:17:55.244387+00:00,2023-12-07T15:06:35.231577+00:00,,,
madmobile,cake-gpt-ingest-lambda,cake-gpt-ingest-lambda,unknown,operation-solutions,False,2023-12-11T12:07:30.613909+00:00,2023-12-07T18:01:27.057222+00:00,,,
madmobile,capacitor-plugin-madmobile-zebra,capacitor-plugin-madmobile-zebra,javascript,App Platform,False,2024-01-19T13:25:42.527887+00:00,2023-12-11T16:52:04.469597+00:00,,,
madmobile,sitein-repo,sitein-repo,unknown,madcloud-core-pocs,False,2025-11-25T13:46:22.605904+00:00,2023-12-27T13:11:28.567845+00:00,,,
madmobile,filtered-event-hook,filtered-event-hook,unknown,core-services,True,2026-02-19T18:32:53.461216+00:00,2023-12-31T15:38:58.146763+00:00,,,
madmobile,direct-event-hook,direct-event-hook,unknown,core-services,True,2026-02-19T19:07:01.540643+00:00,2023-12-31T15:41:00.286558+00:00,,,
madmobile,trigger-service,trigger-service,unknown,core-services,False,2024-01-30T15:47:03.093224+00:00,2024-01-23T21:34:15.799550+00:00,,,
madmobile,runner-policy,runner-policy,unknown,DevOps,True,2026-03-24T19:41:13.688889+00:00,2024-01-26T16:24:36.996331+00:00,,,
madmobile,awsoidctest,awsoidctest,unknown,Cake,False,2024-01-27T04:34:02.019138+00:00,2024-01-27T04:10:25.770899+00:00,,,
madmobile,cake-pop-automation,cake-pop-automation,javascript,Cake,True,2026-04-02T12:28:18.269977+00:00,2024-01-29T16:06:28.860473+00:00,,,
madmobile,site-name,site-name,unknown,core-services,False,2024-01-31T11:52:02.620537+00:00,2024-01-31T11:51:57.094829+00:00,,,
madmobile,mongodb-query-exporter,mongodb-query-exporter,unknown,madcloud-core,False,2024-02-02T22:52:44.778534+00:00,2024-02-02T17:21:51.970781+00:00,,,
madmobile,mad-services-printing-pclpos,mad-services-printing-pclpos,unknown,Concierge,False,2025-02-25T12:15:59.970277+00:00,2024-02-06T20:01:32.497268+00:00,,,
madmobile,proto-admin-portal,proto-admin-portal,unknown,Neo Platform,True,2026-03-24T09:20:12.487992+00:00,2024-02-07T19:39:58.459770+00:00,,,
madmobile,meijer-app-shell,meijer-app-shell,javascript,Meijer,False,2024-12-09T17:44:04.584790+00:00,2024-02-21T15:50:13.429834+00:00,,,
madmobile,meijer-client-ws,meijer-client-ws,java,Meijer,False,2024-02-21T16:43:20.752916+00:00,2024-02-21T15:55:01.819271+00:00,,,
madmobile,meijer-commerce-services-docserv,meijer-commerce-services-docserv,java,Meijer,False,2024-02-21T16:43:43.226419+00:00,2024-02-21T15:56:40.457359+00:00,,,
madmobile,meijer-commerce-services-model,meijer-commerce-services-model,java,Meijer,False,2024-02-21T16:44:02.807010+00:00,2024-02-21T15:57:49.275155+00:00,,,
madmobile,meijer-commerce-services-picklist,meijer-commerce-services-picklist,java,Meijer,False,2024-02-21T16:44:25.937888+00:00,2024-02-21T15:58:51.022479+00:00,,,
madmobile,meijer-commerce-services-restriction,meijer-commerce-services-restriction,java,Meijer,False,2024-02-21T16:44:49.377093+00:00,2024-02-21T15:59:43.738140+00:00,,,
madmobile,meijer-commerce-services-wic,meijer-commerce-services-wic,java,Meijer,False,2024-02-21T16:45:10.651517+00:00,2024-02-21T16:00:56.612426+00:00,,,
madmobile,meijer-deployment-meijer,meijer-deployment-meijer,unknown,Meijer,False,2024-02-21T16:45:58.980201+00:00,2024-02-21T16:02:40.463505+00:00,,,
madmobile,meijer-documentation,meijer-documentation,unknown,Meijer,False,2024-02-21T16:06:36.775649+00:00,2024-02-21T16:06:13.004706+00:00,,,
madmobile,meijer-eng-impl-meijer,meijer-eng-impl-meijer,java,Meijer,False,2024-02-21T16:50:30.860990+00:00,2024-02-21T16:07:10.881773+00:00,,,
madmobile,meijer-engine,meijer-engine,java,Meijer,False,2024-02-21T16:51:06.013102+00:00,2024-02-21T16:10:00.181080+00:00,,,
madmobile,meijer-engine-connector,meijer-engine-connector,javascript,Meijer,True,2026-02-11T05:08:58.396540+00:00,2024-02-21T16:10:56.063178+00:00,,,
madmobile,meijer-frontend-shared,meijer-frontend-shared,javascript,Meijer,False,2024-02-21T16:56:32.518795+00:00,2024-02-21T16:11:55.208409+00:00,,,
madmobile,meijer-gitops,meijer-gitops,unknown,Meijer,False,2024-02-21T16:13:24.964987+00:00,2024-02-21T16:13:05.208001+00:00,,,
madmobile,meijer-hardware,meijer-hardware,java,Meijer,False,2024-02-21T16:57:35.025420+00:00,2024-02-21T16:13:50.883908+00:00,,,
madmobile,meijer-hardware-manager,meijer-hardware-manager,java,Meijer,False,2024-02-21T16:58:28.135300+00:00,2024-02-21T16:14:48.065696+00:00,,,
madmobile,meijer-hardware-misc-opos,meijer-hardware-misc-opos,c#,Meijer,False,2024-02-21T16:59:28.322125+00:00,2024-02-21T16:17:29.778810+00:00,,,
madmobile,meijer-hardware-misc-service,meijer-hardware-misc-service,java,Meijer,False,2024-02-21T16:59:57.374349+00:00,2024-02-21T16:19:08.037264+00:00,,,
madmobile,meijer-hardware-printing-opos,meijer-hardware-printing-opos,c#,Meijer,False,2024-02-21T17:00:58.158579+00:00,2024-02-21T16:20:10.270921+00:00,,,
madmobile,meijer-hardware-printing-service,meijer-hardware-printing-service,java,Meijer,False,2024-02-21T17:01:18.118205+00:00,2024-02-21T16:21:11.427176+00:00,,,
madmobile,meijer-integration,meijer-integration,java,Meijer,False,2024-02-21T17:01:47.759534+00:00,2024-02-21T16:22:25.274681+00:00,,,
madmobile,meijer-market-associate,meijer-market-associate,javascript,Meijer,True,2026-02-19T21:37:53.005989+00:00,2024-02-21T16:23:41.026927+00:00,,,
madmobile,meijer-gitops-meijer,meijer-gitops-meijer,unknown,Meijer,False,2024-02-21T16:26:46.095050+00:00,2024-02-21T16:26:24.272525+00:00,,,
madmobile,meijer-gitops-configuration,meijer-gitops-configuration,unknown,Meijer,False,2024-02-21T16:27:53.286970+00:00,2024-02-21T16:27:30.183612+00:00,,,
madmobile,meijer-lane-installer,meijer-lane-installer,powershell,Meijer,False,2024-02-21T17:02:15.498393+00:00,2024-02-21T16:28:18.661273+00:00,,,
madmobile,meijer-sco-assist,meijer-sco-assist,javascript,Meijer,True,2026-02-19T21:04:46.078830+00:00,2024-02-21T16:29:13.745220+00:00,,,
madmobile,meijer-sco-installer,meijer-sco-installer,powershell,Meijer,False,2024-02-21T17:05:03.789981+00:00,2024-02-21T16:30:11.366212+00:00,,,
madmobile,meijer-util,meijer-util,unknown,Meijer,False,2024-02-21T16:31:26.107282+00:00,2024-02-21T16:31:02.554344+00:00,,,
madmobile,meijer-model,meijer-model,java,Meijer,False,2024-02-21T17:04:01.318637+00:00,2024-02-21T16:32:00.238285+00:00,,,
madmobile,meijer-sco-js,meijer-sco-js,javascript,Meijer,True,2026-02-10T17:01:06.161039+00:00,2024-02-21T16:33:00.930898+00:00,,,
madmobile,meijer-sco-qa-automation,meijer-sco-qa-automation,javascript,Meijer,True,2026-02-19T19:02:03.150954+00:00,2024-02-21T16:34:58.770532+00:00,,,
madmobile,meijer-served-config,meijer-served-config,unknown,Meijer,False,2024-02-21T17:06:13.843067+00:00,2024-02-21T16:36:13.231961+00:00,,,
madmobile,meijer-mm-devops,meijer-mm-devops,unknown,Meijer,False,2024-02-21T16:39:20.839118+00:00,2024-02-21T16:38:17.749107+00:00,,,
madmobile,_env_cc,_env_cc,unknown,Connected Commerce,False,2024-04-09T20:43:25.623390+00:00,2024-04-03T17:42:20.011482+00:00,,,
madmobile,test_app_idt3350,Test_App_IDT3350,unknown,Payments,False,2024-04-08T15:27:29.411038+00:00,2024-04-08T15:22:13.030459+00:00,,,
madmobile,mm-loyalty-microsite,mm-loyalty-microsite,unknown,rest-app-configs,False,2024-04-12T22:39:49.366132+00:00,2024-04-12T22:37:14.348000+00:00,,,
madmobile,ua-menu-admin,ua-menu-admin,unknown,rest-app-configs,False,2024-04-14T23:36:32.599759+00:00,2024-04-14T23:22:23.881258+00:00,,,
madmobile,test-repo-update,test-repo-update,unknown,DevSecOps,False,2024-04-17T15:04:34.875528+00:00,2024-04-17T14:42:11.013185+00:00,,,
madmobile,impl-ncr,impl-ncr,unknown,Menu Pad,False,2025-04-02T20:46:07.670020+00:00,2024-04-18T19:05:58.645415+00:00,,,
madmobile,cake-platform,cake-platform,unknown,cloud-research,False,2025-01-10T06:48:23.754234+00:00,2024-04-22T08:05:47.816015+00:00,,,
madmobile,nestjs-event-sourcing,nestjs-event-sourcing,unknown,Libraries,True,2026-02-18T18:57:55.151901+00:00,2024-04-22T17:47:27.580970+00:00,,,
madmobile,expo-module-ditto,expo-module-ditto,unknown,Cake,True,2026-02-19T21:06:21.603531+00:00,2024-04-22T18:00:58.350395+00:00,,,
madmobile,impl-matthews-cafe,impl-matthews-cafe,unknown,core-services,False,2024-04-26T16:20:31.356519+00:00,2024-04-26T16:20:31.260138+00:00,,,
madmobile,endo-native,endo-native,unknown,Libraries,True,2026-02-19T18:40:23.350175+00:00,2024-04-29T14:43:11.404180+00:00,,,
madmobile,madmobile-common-lib,madmobile-common-lib,typescript,Libraries,False,2024-05-16T12:52:45.583260+00:00,2024-04-29T18:33:07.577000+00:00,,,
madmobile,openapi-typescript-generator,openapi-typescript-generator,typescript,Supporting Resources,False,2024-04-29T18:54:53.935289+00:00,2024-04-29T18:45:06.401685+00:00,,,
madmobile,cake-ecs-configs,cake-ecs-configs,unknown,DevOps,True,2026-04-02T08:23:37.577121+00:00,2024-04-30T01:43:45.109871+00:00,,,
madmobile,impl-rack-room,impl-rack-room,unknown,Concierge Implementations,True,2026-04-01T17:14:08.556507+00:00,2024-05-06T17:56:54.672416+00:00,,,
madmobile,paymentsshared_swift,PaymentsShared_Swift,unknown,Payments,False,2025-01-31T17:16:24.526628+00:00,2024-05-06T20:01:48.166375+00:00,,,
madmobile,zebra-browser-print,zebra-browser-print,unknown,Concierge,False,2025-07-24T16:03:39.850318+00:00,2024-05-07T19:10:33.018808+00:00,,,
madmobile,paymentssharedui_ios,PaymentsSharedUI_iOS,unknown,Payments,False,2024-05-15T15:47:28.617771+00:00,2024-05-14T17:39:39.231547+00:00,,,
madmobile,cake-esb,cake-esb,unknown,cloud-research,False,2024-05-15T06:16:53.652176+00:00,2024-05-15T06:16:51.494380+00:00,,,
madmobile,cake-db-deploy,cake-db-deploy,unknown,cloud-research,False,2024-05-16T07:26:16.324858+00:00,2024-05-16T07:05:47.338102+00:00,,,
madmobile,cake-db-infra,cake-db-infra,unknown,cloud-research,False,2024-05-21T10:09:11.470302+00:00,2024-05-16T07:24:58.722541+00:00,,,
madmobile,helm-values-shared,helm-values-shared,unknown,DevOps,False,2024-05-16T16:09:25.531928+00:00,2024-05-16T16:09:23.014927+00:00,,,
madmobile,neo2-adapter,NEO2-Adapter,unknown,Payments,False,2025-09-19T22:13:49.056651+00:00,2024-05-16T19:41:00.284466+00:00,,,
